news,class
生源明争暗夺河南淅川二高签合同包上一本否则巨额赔款。中国青年网南阳6月12日电（任洁）6月11日，河南省淅川县第二高级中学发布通告称，全县前2300名优秀学生，学校将开展合同制培养计划，保证孩子三年后高考在一本以上，否则巨额赔款。消息一出，立即引起热议。淅川县第二高级中学合同制培养计划告知内容。资料图公告显示，淅川县第二高级中学针对全县前2300名优秀学生开展合同制培养计划，第一志愿空着不填，直接报第二志愿淅川二高，将编入宏志班，不仅三年免学费，每年还有两千元以上奖学金、助学金。英语底子太差还可以改学日语，日语好学易考，培养合同保证孩子三年以后高考一定在一本以上，否则巨额赔款。淅川县第二高级中学优秀学生培养合同。资料图看到，发布的消息中还有一份淅川县第二高级中学优秀学生培养合同，合同内容显示：中招成绩在县前2300名不填报第一批志愿学校，直接填报第二批志愿学校淅川二高并来该校就读的学生，编入宏志班，免除三年学费，家庭贫困学生享受国家助学金每人每年2000元和高额奖学金，家庭特别困难的可安排学生家长在校内就业，方便照顾学生读书。其中，中招成绩在县前500名的，三年后高考成绩未能入“985”院校最低录取线的，学校一次性赔偿伍万元；中招成绩在县501-1000名的，三年后高考成绩未能进入“211”院校最低录取线的，学校一次性赔偿叁万元；中招成绩在县1001-2300名的，三年后高考成绩未能进入一本线的，学校一次性赔偿壹万元。若三年后考上清华北大，学校承诺将动员各种社会力量资助学生叁抬万元，考上人大、浙大、科大、交大，武大等名牌院校，将资助拾万元。以上学生另外将获资助一台平板电脑，一部名牌手机，供上大学使用。消息是否真、是否经过教育主管部门审批及经费的采访了淅川县第二高级中学副校长王庚。王庚回应说：“这是我们昨天发布的，主要是表示我们学校培养优秀学生的决心、能力和实力。”王庚说，“经费的问题，学校也没有专项的资金。对这个事情，我们班子会做了一个评估，根据我们现有的教学成绩和教学思路，感觉赔偿的额度不会太大，这部分费用，我们打算向社会和校友筹集。根据我们学校情况，完不成一本以上可能性很小，我们有这个实力。”当问及是否经过教育主管部门审批时，王庚称：“这个事情他不太清楚。刚接到办公室通知，先让暂停，县里对这件事情正在进行讨论，还在研究。”王庚表示，目前，学生家长咨询的比较多，但现在还没有签过一份合同。后续情况，将持续关注。爆料请拨打中国青年网新闻采编中心热线010-56937112、010-57380667或发送至邮箱news@youth.cn、qwxwzx@163.com。倾听青年心声，关注青年权益，我们24小时在线。新闻中心新浪官方微博。,0
1至5月我国生产安全事故发生起数、死亡人数同比“双下降”。叶昊鸣）应急管理部副部长孙华山在13日召开的国新办发布会上表示，今年1至5月，全国发生各类生产安全事故1.5万余起、死亡1万余人，同比分别下降16%和18.1%。据孙华山介绍，12个重点统计行业领域中，煤矿、烟花爆竹、工贸、建筑业、道路运输、铁路运输、水上运输、渔业船舶、农业机械等9个行业领域实现事故起数和死亡人数“双下降”。32个省级统计单位中有30个事故起数和死亡人数“双下降”，25个未发生重特大事故，大部分地区安全生产形势稳定。“当前安全生产形势依然严峻复杂，今年以来化工、煤矿、金属非金属矿山、建筑施工发生多起重大事故。”孙华山说，特别是江苏响水天嘉宜化工有限公司“3·21”特别重大爆炸事故，给人民群众生命财产安全造成重大损失，暴露出安全生产基础性、源头性、瓶颈性问题突出，反映出一些地区和企业安全发展理念不牢、抓安全生产不严不实、防范措施不到位、监管执法能力不足等问题。应急管理部为此组织8个组深入基层开展调查研究，组织对14个省级单位、34个化工园区、94家化工企业进行明查暗访，推动各地深刻吸取教训，强化改进措施。谈到下一步工作重点，孙华山表示，将抓住正反两方面典型，教育和引导各地区、各部门和企业，树牢安全发展理念；进一步强化地方党委政府的领导责任、部门的监管责任和企业的主体责任；持续开展煤矿、非煤矿山、消防专项执法检查，协调相关部门深化交通运输、建筑施工等行业专项治理；加快推动高危行业领域重点岗位和危险工序智能化、自动化、信息化改造，年底前建成重大危险源企业在线监测和远程监控系统；针对暑期汛期灾害事故多发情况，严格落实24小时在岗值守和信息报告制度，国家综合性消防救援队伍和矿山、危化品等安全生产专业救援队伍时刻保持战备状态，出现险情第一时间出动、第一时间处置等。（完）,0
全承诺　无审批　拿地即可开工。全承诺无审批拿地即可开工山西晚报讯（陈一彬）“全承诺、无审批、拿地即开工”，山西承诺制改革试点取得重大突破……6月11日，省政府新闻办召开新闻发布会，省发改委主任姜四清对《山西省深化企业投资项目承诺制改革行动方案》（以下简称《方案》）进行了全文解读。姜四清介绍，《方案》是省委省政府创新提出的全面系统的改革思路，可以概括为“1234”，即：聚焦一个目标、把握两个关键、推动三方分责、加快四个转变，积极构建以企业信用承诺为核心的企业投资管理新模式。今后，山西将以群众立场、群众观念为出发点，以企业为中心，以落实企业投资主体地位为目标，着力破解企业投资项目报建审批事项多、耗时长、落地难等问题。强调以增强企业获得感为导向，以提升改革实效为重点，提高政府服务水平，强化信用有效约束，努力打造全国一流的投资环境；提出了省级以上开发区纳入年度计划的建设用地政府统一服务事项完成率100%，承诺制方式办理率达到100%，全省政务一张网并联办理、信息共享程度100%等“三个百分之百”的量化目标，确保改革任务可考核可问效；以企业关心的突出问题为切入点，在拓展改革事项范围、加大开发区改革力度、提升办理效率等方面，明确了十项重点任务；提出加强组织领导、制度支撑、督促检查、指导培训、考核评估等五项保障措施；把开发区内企业关注度高的施工许可证核发、工业项目建设工程规划许可证列入企业承诺事项，一般工业项目能够实现“全承诺、无审批、拿地即可开工”。姜四清表示，《方案》是我省持续领跑全国企业投资管理制度改革的施工图。,0
湖北破获特大侵犯公民个人信息案6亿条牟利千万元。警方抓获一名犯罪嫌疑人黄和平摄警方收缴的作案工具及现金黄和平摄团伙作案场所黄和平摄中新网宜昌12月12日电(古军黄和平李智钰杜立冬)先利用黑客侵入网站服务器盗取公民个人信息，再以几毛至5元每条的价格卖给下线，然后再层层转卖获取暴利。湖北当阳市公安局12日通报称，警方已抓获11名犯罪嫌疑人，冻结涉案资金400余万元。今年5月16日，当阳市公安局玉阳派出所接到市民举报称：租住在玉阳辖区某单位院内的女子田某疑似在家从事诈骗活动。民警立即赶到田某家进行检查，发现田某家中雇佣了三名年轻女子，通过电话的方式联系全国各地的股民，进行信息咨询业务。经初步询问，田某交代其自2015年9月至案发，多次在互联网上通过QQ联系涂某、吴某等出售公民个人信息的人，利用银行卡、支付宝转账，每次以300元至700元不等的价格，购买公民个人信息，这些信息包括姓名、手机号码、身份证号等，总计购买约93000余条公民个人信息，然后，向这些人群打电话推荐股票，非法获利万余元。田某的行为已涉嫌侵犯公民个人信息犯罪，当阳警方立即抽调精干力量组成专班积极开展工作。通过田某购买公民个人信息的交易记录，警方发现，田某不过是最底层的犯罪嫌疑人，其众多上线——四川成都籍男子涂某和贵州籍男子吴某等人也一一暴露。顺藤摸瓜，专班民警通过4个多月的摸排、侦查工作，辗转5省市，先后在当阳城区、四川成都、云南昆明、福建福州、浙江杭州、上海等地抓获犯罪嫌疑人共计11名。2016年10月下旬，随着最后一名团伙成员落网，这个非法买卖公民个人信息犯罪团伙被捣毁。据办案民警介绍，该案揪出一名“黑客”林某，抓获一名身负特大电信诈骗案的逃犯李某，扣押一大批涉案手机、笔记本电脑、U盘、电脑硬盘、银行卡等。警方初步查明，田某等11名犯罪嫌疑人通过非法买卖公民个人信息牟利高达1000余万元，依法冻结涉案资金450余万元并查扣两台涉案车辆，从犯罪嫌疑人涉案电子产品中提取非法存储的公民个人信息高达6亿多条。目前，11名犯罪嫌疑人已被刑事拘留，该案正在进一步侦办中。,0
广州地铁去年营收90亿9条线路已开建。南都讯钟丽婷昨日，广州地铁最新发布了《广州地铁2018年年度报告》(以下简称《报告》)，报告显示，广州地铁去年营业收入为90.83亿元，主要收入来自地铁运营49.94亿元，约占总收入50%，另外有一些物业开发、资源经营等业务产生收入。广州地铁去年净利润1.84亿元，同时获得17.3亿元的政府补贴，其中票价补贴为12.72亿元。2017和2016年获得的补贴分别为19.84亿和42.29亿元。广州地铁运能利用度排名世界第一2018年，广州地铁全年完成投资总额达768亿元，较2017年翻两番，再创历史新高；公司资产规模突破3100亿元，整体营收达109亿元，经营保持良性增长。去年，广州强力推进新线建设。顺利实现三号线东延段、五号线东延段、七号线二期、十号线、十二号线及十四号线二期等6条(段)110公里新线同步开工，拉开新一轮城市轨道交通建设序幕。同时，顺利开通三号线机场南至机场北段、十四号线一期、二十一号线镇龙西至增城广场段、广佛线燕岗至沥滘段等4条(段)新线，地铁线网运营总里程达478公里，覆盖广州11个区，实现“区区通地铁”。运营服务方面，全年安全运送乘客30.26亿人次，日均客运量达829万人次，占全市公交客运出行比例超过51%。根据国际地铁协会(CoMET)2017年数据，广州地铁10年平均伤亡率最低、车站犯罪率最低，运能利用度排名世界第一。去年广州地铁加速物业开发，成功竞得萝岗、陈头岗、白云湖等3个地块。携手黄埔区、番禺区等属地政府和区属国企开展连片收储，引入越秀集团、新世界等地产标杆企业，合作开发官湖车辆段上盖、汉溪长隆地块。2023年运营里程将超800公里《报告》指出，根据广州市轨道交通线网规划，广州市远期共规划有23条城市轨道交通线路，全长约为1025公里，主要结构为“环+放射”。广州地铁目前正积极配合市规划和自然资源局结合粤港澳大湾区发展规划和新的城市空间规划编制工作，开展新一轮线网规划修编。根据国家发改委批复的广州市城市轨道交通第三期建设规划(2018-2023年)，广州地铁编制完成了已批复各线路工程可行性研究报告，其中十八号线、二十二号线和十三号线二期可研报告已于2017年获得省、市发展改革委批复，十号线、十二号线、十四号线二期、七号线二期、五号线东延段、三号线东延段可研报告已于2018年3月前获得市发展改革委批复。上述9条线路目前均已开工建设，预计至2023年，广州地铁运营里程将超过800公里。另外，广州地铁正配合市发展改革委按照国务院办公厅2018年7月印发的《关于进一步加强城市轨道交通规划建设管理的意见》(国办发〔2018〕52号)要求，开展第三期建设规划调整方案研究工作。钟丽婷,0
国开行在上合国家贷款余额已近500亿美元。许晟）13日从国家开发银行获悉，截至一季度末，国开行在上合组织成员国、观察员国、对话伙伴国已有项目合作贷款余额496亿美元，累计对上合组织银联体成员行、伙伴行发放贷款87亿美元、人民币贷款100亿元。其中，吉尔吉斯斯坦、塔吉克斯坦都与国开行开展了许多国际合作业务。截至2018年末，国开行在吉尔吉斯斯坦累计承诺项目21个，累计发放外汇贷款5.97亿美元和境外人民币贷款3744.33万元，贷款余额3.5亿美元，涵盖矿产、电信、石化、农业、中小企业等领域。截至2018年末，国开行在塔吉克斯坦累计承诺项目23个，累计发放外汇贷款5.05亿美元和境外人民币贷款0.11亿元，贷款余额1.74亿美元，涉及电信、水泥、电力、矿产、农业、中小企业等领域。国开行在上合国家开展的各项合作对当地经济社会发展、双边经贸往来，以及中资企业“走出去”都起到了积极促进作用。（完）,0
报告显示:中国快递包装1年用胶带可绕赤道425圈。新华社北京10月20日电按照平均每单快件使用1米长胶带计算，2015年全国快递业所使用的胶带总长度为169．85亿米，可以绕地球赤道425圈。国家邮政局20日发布《快递领域绿色包装发展现状及趋势报告》显示，我国快递包装年耗材量惊人。根据报告统计，2015年，我国快递业共消耗快递运单约207亿枚、编织袋约31亿条、塑料袋约82．68亿个、封套约31．05亿个、包装箱约99．22亿个、胶带约169．85亿米、内部缓冲物约29．77亿个。目前我国快递业的包装主要集中在快递运单、编织袋、塑料袋、封套、包装箱、胶带以及内部缓冲物7大类，并面临行业标准待规范、生产耗能待控制、设计使用待减量、劣质包装待杜绝等问题。该报告指出，决定快递包装保护作用大小的是包装箱质量和内部缓冲材料，而非外面的胶带。据国家邮政局统计，今年前3个季度，快递业务总量为211亿件，同比增长54％；业务收入为2700多亿元，同比增长44％，增幅比去年同期增长了10．8个百分点。国家邮政局副局长王梅说，随着我国快递业务量迅速攀升，电商快递包装生产使用中的环境污染越来越严重。国家邮政局已经印发了推进快递业绿色包装工作实施方案，将统筹规划快递业绿色包装工作，提高快件包装领域资源利用效率，降低包装耗用量，减少环境污染。,0
业内人士揭校园贷操作内幕：有些机构打擦边球。如果本着良好的初衷出发，校园网贷应该帮助学生解决实际困难，实现更多自我价值，弥补学生金融服务领域的空缺。但有的机构初衷就有问题，采用一些夸张甚至是虚假的宣传去诱导学生。目前，校园网贷基本上没有准入门槛、标准，一些地方下发的相关文件可操作性几乎为零，各地各自为战，应该全国统一起来，推进校园网贷规范化发展。今年以来，围绕校园网贷风波不断。不久前，湖南一所大学大四学生黄某利用十多名大学生个人信息网贷，贷款50余万元，此事引起社会广泛关注。针对校园网贷现象，教育部近日发出通知，要求各地各高校要利用秋季开学一段时间，面向学生特别是大学新生集中开展校园网贷风险防范专项教育。除了风险防范教育，还有什么办法治理校园网贷？就此，采访了相关业内人士，从多个方面进行解析。随着互联网金融的迅速发展，校园网贷已经日益融入校园生活。张成是北京一所高校的学生，他告诉，“网贷行业对于学生们来说比较陌生，我也看到过不少可以提供网上借贷网站的广告和宣传语，不过一直没有尝试。后来有一段时间想换个笔记本电脑，于是就想到使用校园网贷”。张成说，校园网贷办理过程很简单，拿着身份证然后填上个人信息就可以借到钱。“我当时都没想到这么快就能借到钱，后来经过仔细计算发现，校园网贷的成本还是比较高”。和张成一样，北京高校学生陈辰也是在接触到一些广告和宣传语之后开始考虑校园网贷的。“当时各种各样的校园网贷在学校的广告和宣传语很多，可以用铺天盖地来形容，都说得天花乱坠。光看广告和宣传语就挺让人动心的，有的网站还承诺只要注册就送钱。”陈辰说，“当时我想换一台新的相机，还差一点钱，于是就使用了校园网贷。我觉得，如果想要买某个东西或者说进行某项消费的心理特别强烈的话，可以考虑校园网贷，但必须要按时还，否则就会产生很高的利息。”“我当时的心理就是特别迫切，于是一冲动就用上校园网贷了，后来好歹还是按时还上了。现在想想还是有点后怕，以后不会再用校园网贷了，如果真需要钱的话还是尽量找家里帮忙。”陈辰说。在采访中，一些同学向提到，不切实际的消费欲望是学生使用校园网贷的重要动机之一。查阅了陈辰所提到的一家校园网贷的网站，在这上面可以分期购买很多年轻人喜欢的东西，比如电子产品、化妆品还有衣服鞋子。网站说明中写到，“我们成立的动机，就是为了帮助年轻的你提前实现梦想”。教育部下发的通知中提到，随着各高校相继开学，一些P2P网络借贷平台加大校园业务力度。部分不良网贷平台通过虚假宣传的方式和降低贷款门槛等手段，诱导学生过度消费、超前消费甚至为此背上高利贷。各地各高校要利用秋季开学一段时间，面向广大学生，特别是大学新生集中开展校园网贷风险防范专项教育工作。贺锋(化名)是一位创业者，如今他已经决定放弃校园网贷业务，此前他也曾经一度开拓过校园网贷业务。“校园网贷发展到现在，确实媒体关注较多，也出现了一些负面新闻，最大的问题就是一些从业机构良莠不齐。有些借贷机构的初衷就有问题。如果本着良好的初衷出发，校园网贷应该帮助学生解决实际困难，实现更多自我价值，弥补学生金融服务领域的空缺。”贺锋说，但是有的机构并不这么想，而是采用一些离谱的方法，比如裸贷、高利贷等。这些机构进入这个行业之后，牟利性表现得很强，在这种情况下，就可能会采用一些夸张甚至是虚假的宣传去诱导学生。总体来看，做这些事情的都是比较小的机构。相对而言，小机构出事之后，对于校园网贷大环境的破坏还是存在的。“对于一些比较大的、正规的借贷机构而言，还是希望这个行业能够走上良性发展的道路。”贺锋说。对于校园网贷在短时期内迅速普及的原因，中央财经大学金融学院教授郭田勇认为，现在的高校学生自身具备了这样的基础，“有需求就会有供给，现在的大学生喜欢购买各种消费品，客观上而言，校园网贷也是有市场的”。郭田勇认为，校园网贷的一大风险在于，高校学生比较强的消费需求和他们的收入不成正比，“这会带来一定的信用风险”。“现在有一个比较大的问题在于，对于学生在契约、信用方面的教育还不够。但是现在的市场环境就这样，很多企业和机构比较急功近利，没时间等学生养成应有的信用意识就大张旗鼓地推广和销售。”贺锋说，“令人欣慰的是，这次教育部下发的通知中也提到了金融知识、信用意识的辅导和培训。这是很有必要的。”教育部下发的通知中指出，做好校园网贷风险防范工作。提升防范能力，教育引导新生谨慎使用个人信息，不随意填写和泄露个人信息；对于推销的网贷产品，切勿盲目信任，尤其警惕熟人推销，增强学生对网贷业务甄别、抵制能力，保护自身合法权益。普及信贷知识，会同金融机构、网贷监管机构、网络安全等部门组织举办报告会、讲座、知识竞赛等活动，普及金融信贷和网络安全知识及相关法律法规。“要让学生明白有能力甄别哪些金融机构和金融服务是正规、合法的，哪些又是高利贷。不少学生对金融机构的性质分不清，他们只关心到手多少钱，每个月还多少钱，一旦还不起也没有太多考虑后果。”贺锋说，“以后可能还需要建立一套完整的学生信用体系。我们发现，有的学生喜欢到处借钱，这里借500元，那里借1000元，这在无形中提高了信用额度，这样的情况还很难监控。应该通过完整的信用体系把学生的贷款额度锁定。”据媒体报道，今年3月自杀的河南大学生郑某就是利用多名同学的个人信息到处借款，其中很大一部分用于赌球。“那名自杀的大学生就是从多个机构借钱，这些机构之间又没有可以沟通或者约束的平台，使得这个学生越借越多。而且他还借了同学的身份证借钱，那么意味着他的同学对这个事情一点也不敏感，这也暴露出现在的大学生在金融意识、法律风险防范方面有所欠缺。”贺锋说。“还有一个问题是，校园网贷要提高准入门槛。现在基本上没什么门槛，要明确什么样的机构才能从事校园网贷。关于校园网贷的门槛、标准，感觉还是各地各自为战，应该全国统一起来。一些地方下发的相关文件读起来感觉可操作性几乎为零。比如说裸条借贷，就是一些小机构、不正规机构乱来所致，也暴露出监管方面存在的空白。”贺锋说。郭田勇认为，推进校园网贷规范化发展很重要，但需要一个过程。未来校园网贷就是要在控制风险的情况下尽量实现规范化，但适用过程并没有那么快。“各类校园网贷机构一定要规范。同时要对家庭背景，包括担保人、收入能力进行调查，真正就大学生的风险承受能力进行调查。校园网贷最好由合法合规的正规金融机构或者经验比较丰富的机构来做。”郭田勇说。贺锋认为，大学生即将走入社会，也有了一定的赚钱能力，借贷对于他们而言是一种客观的需求，要想完全遏制这种需求不太现实。“学生借贷就是比较灵活，借个一两千块钱，如果风控到位，比传统金融机构效率要高。大学生的信用意识包括金融常识、法律意识一定要不断加强，这不仅事关校园网贷，对于大众创业、万众创新来说也是必须要推进的工作。普及信用意识实际上就是普及契约精神”。,0
"甘肃出台地震预警办法可""私人订制""预警信息服务。中新网兰州1月5日电甘肃日前出台了《甘肃省地震预警办法》，从地震预警系统建设与预警信息发布等多方面作出规定。其中，对地震预警信息有特殊需求的单位，可以按照有关规定向甘肃省地震工作主管部门订制地震预警信息服务。依据《突发事件应对法》、《中华人民共和国防震减灾法》、《甘肃省防震减灾条例》等法律法规，结合本省实际，甘肃制定本办法，旨在规范地震预警活动，有效发挥地震预警减灾作用。本《办法》所称地震预警，是指地震发生后，在破坏性地震波到达可能遭受破坏的区域前，利用地震预警系统向该区域发出地震警报信息，以便采取紧急处置措施，防止或者减轻地震灾害损失。地震预警遵循政府主导、统筹规划、部门协同、社会参与原则，鼓励和支持社会力量开展地震预警科技创新、产品研发、成果应用，并依法参与地震预警系统建设。对地震预警系统的规划与建设，《办法》提出，地震预警系统建设规划应当包括地震预警台网建设、信息自动处理系统建设、信息自动发布与传播系统建设等内容。地震预警系统建成后，应当经过1年以上的试运行。试运行结束，经国家或者省地震工作主管部门验收合格后，方可正式运行。高速铁路、城市轨道交通、核设施及其他可能由地震引发严重次生灾害的建设工程，建设单位应当建立地震预警处置设施，也可根据需要建立专用地震预警系统，并报甘肃省地震工作主管部门备案。发布地震预警信息，《办法》明确，由甘肃省地震工作主管部门负责地震预警信息的统一发布，其他任何单位和个人不得以任何形式向社会发布地震预警信息。县级以上人民政府应当建立地震预警信息自动接收播发机制，指定播发媒体和机构。指定的播发媒体和机构应当即时、无偿向公众播发地震预警信息。对于学校、医院、车站、机场、体育场馆、影剧院、商业中心等人员密集场所，甘肃鼓励其建立地震预警信息接收播发系统和应急处置机制，接收到地震预警信息后，采取相应避险措施。甘肃同时提出，擅自向社会发布地震预警信息或者制造、散布地震谣言，引发公众恐慌，扰乱社会秩序的行为，由公安机关依法处理；构成犯罪的，依法追究刑事责任。(完)(甘肃出台地震预警办法可“私人订制”预警信息服务)",0
女律师驻进了城管队深圳城管带上律师去执法。深圳城管执法队员在处理占道经营的商贩时，醒目地举着“城管执法，请予以支持”的告示牌。城管的“温柔一刀”，让石材店店主李涛刻骨铭心。“那次来执法，他们不恼不吵，只是一个劲儿拍照。这突然‘温柔’起来，还真让人不适应，手脚都不知道怎么放才好。”李涛的店铺位于深圳市龙华新区民治大道530号，在他以往的印象中，城管和商贩之间像是“猫鼠游戏”：你来了，我就跑；你走了，我再来；实在不行怼上了，那就是“针尖对麦芒”。城管群殴商贩、小贩打伤刺死城管“上头条”的恶性事件，李涛也没少耳闻。没几天，李涛就收到民治街道城管执法队开具的行政处罚决定书：超出门店、窗外墙摆卖属违法经营，按照其违法摆卖面积处以2.7万元罚款。“这样的罚单周围不少商贩都收到过，我当时想的是不理他，他也不能把我咋样，最后还不是不了了之？”这张2015年9月开出的罚单，李涛就这么一拖大半年。出乎李涛意料的是，城管这次尽管看上去“温柔”了许多，但追罚却是锲而不舍。在接连而至的催告中，一份落款“广东淳锋律师事务所”的律师函令他惴惴不安好一阵子。民治执法队并没有闲着。在用尽一切行政手段并备齐了各环节的完整证据材料后，他们向深圳市盐田区法院申请了强制执行。今年7月，法院裁定强制执行，这是龙华新区首例由城管部门申请法院强制执行的案件。由于李涛名下无可执行的存款，他被列入待执行名单，这会影响他的个人诚信记录，今后贷款受限。李涛后悔不迭，同条街的其他商贩也无不为之一震，受罚的商贩们不敢再拖，都主动捏着罚单找上了执法队的门。多年占道经营的市容顽疾得到明显遏制，一条街道旧貌换新颜。这让民治执法队所有队员松了一口气，也不禁对驻队服务的淳锋律师事务所年轻律师王毅刮目相看。王毅只是在深圳城管执法队伍驻队的100名律师之一。2014年7月，深圳市开始试点“律师驻队、随队执法”，第二年9月全面推行。一年多时间，全市66支执法队已有57支聘请律师驻队，覆盖率达86%。与此同时，2009年以来城市管理领域内一直处于上升趋势的暴力抗法事件，在2014年至2015年刹车扭转、掉头向下。在此项改革最早发端的南山区沙河街道城管执法队，试点律师驻队的第一年，案件执行率就达97%，比2013年提高了54%，第二年又进一步提升到99%；律师驻队两年多来，暴力抗法事件仅2宗，而2013年达38宗。就整个南山区而言，2015年之前，每年都在300宗以上，几乎每天一宗，而2015年没超过10宗。“律师驻队、随队执法”，并非只是看上去很美。“过去做城管，吵架、打架是家常便饭。”城管出身的唐恩明对坦言，“过去我一直以为，城管也只能是这么个干法，直到2007年至2012年转岗去了南头街道司法所当所长才换脑。”唐恩明现任深圳市南山区沙河街道党工委委员、执法队队长，这个40来岁的中年汉子，点燃了“律师驻队、随队执法”改革的第一把火；他所蜗居的那间办公室，成了试点的“策源地”。在司法所的5年，唐恩明与律师打交道最多的案件是劳资纠纷。“工人和企业发生纠纷，闹到我们那里，再把人社部门请过来协调。他们神了，声也不用高，嘴也不用吵，更不用动手动脚。把案子事实了解清楚了，当场摆出法律依据，一条条跟企业说，违反了哪条，要怎样处罚；再跟工人说，你们提的哪条合法，哪条不合法。说得两边都心服口服，没脾气了。好，现场开单，双方认账。”这段经历，给了唐恩明很大触动。2013年7月，重回城管队伍的唐恩明，脑子里始终萦绕这样一个念头：怎样让城管执法跟人社部门一样，有尊严、有威信。“不能简单粗暴，更应强调文明劝退、就地取证、按法律程序开单处罚。”深圳市城管行政执法监察支队副支队长张建军说。彼时，在舆论压力面前，城管希望告别那种被妖魔化了的野蛮形象，走法治化道路。在唐恩明看来，归根到底还是要靠“法”来解决，“谁懂法，会用法？莫过于律师。”他眼前一亮，脑子一转，想到了在司法所处理一起交通事故纠纷时相识的律师——广东国晖律师事务所合伙人谢挺。2014年6月，唐恩明、谢挺、南山区城管局执法监察大队副大队长江豪、蛇口消息报雷玲，几个人一起窝在唐恩明的办公室里，开始谋划一场后来被命名为“律师驻队、随队执法”的实验。“城管给人感觉是武的，律师是文的，一文一武能不能相容，一开始也拿不准，所以大家说先搞半年，试试看。”谢挺说。双方草签协议，南山区城管局和沙河街道办共同出资9万元，聘请国晖事务所派驻律师。一个月之内，谢挺手下的“85后”女律师王跃琼就到执法队报到了。,0
双11物流或超10亿件快递员招聘月薪高达1.2万。核心事实随着今年双11的临近，种种迹象显示，今年快递行业双11备战提前触发。“高薪急聘、包吃住”，一些招聘网站中，快递岗位的招聘帖被频频置顶或者挂上“热”字签。今年双11快递将超过10亿件，极有可能再次刷新包裹数量纪录每逢双11，无论智慧物流、自营物流，还是第三方物流，菜鸟、苏宁、四通一达纷纷招兵买马。随着今年双11的临近，种种迹象显示，今年快递行业双11备战提前触发。“高薪急聘、包吃住”，一些招聘网站中，快递岗位的招聘帖被频频置顶或者挂上“热”字签。“高薪急聘、包吃住”，临近双11，一些招聘网站中，快递岗位的招聘帖被频频置顶或者挂上“热”字签。北京青年报看到，德邦物流近期在几家主流招聘平台给出的预计招聘数量达到50人，工作岗位包括海淀、昌平、顺义、房山、西直门、东直门等多个区县和区域。北京邮政的招聘信息也显示，希望在朝阳百子湾、上地、万丰路等片区新招10-15名左右的快递人员。北青报调查发现，众多的快递招聘信息中不乏四通一达，以及顺丰、百世汇通、宅急送等知名快递企业的身影。同时，不少快递物流企业在招聘信息中给出的薪资待遇也颇为诱人。一则昨天刚刚发布的“××快递员3500+”的招聘帖中，薪资待遇显示为8000-12000元，职位描述栏中用红底加黑字体注明“待遇从优、急招，有意者速联系”。另一则同样给出薪资“8000-12000元”的快递企业信息显示，公司规模100-499人，需要新招19人。北青报梳理发现，招聘快递人员的普遍薪水标准显示为5000-8000元。相比之下，同样以男性务工人员应聘为主的保安员，“转正工资”多数在3000-5000元。实际上，对于类似双11、双12的电商盛宴，行业内部人士有“物流业的春运大考”、“电商一个节、物流一个坎”等等戏称，貌似调侃中也透露出行业一年一度会面临的巨大峰值压力。据快递协会基于往年双11及今年快递数据推测，今年双11快递将会超过10亿件，极有可能再次刷新包裹数量纪录。面对这一轮物流“大考”，北青报调查了解到，各大平台纷纷出台多项对策，包括借助大数据和信息化改造，软硬结合打造物流升级版。国家邮政局、菜鸟网络前不久联合公布了针对2016年双11快递的备战情况。据透露，今年全行业将有268万一线人员投入到双11快递服务当中，相较去年增长超过50%，干线车辆增长59%，航空运力增长40%左右。而据调查，苏宁物流近来已宣布推出自主研发的指南针后台处理系统，打造规模浩大的“苏宁云仓”;京东推出无人送货车;菜鸟联盟持续升级智能分单，推动聚单直发等产品使用，同时表示快递员APP将在今年双11期间大规模应用。除此之外，信息显示一些快递企业还将在今年双11期间加大机器自动分拣的应用范围，力争尽可能最大限度地缓解高峰压力。,0
托卡耶夫宣誓就任哈萨克斯坦总统获70.96%选票。据俄罗斯卫星通讯社12日报道，赢得哈萨克斯坦总统选举的托卡耶夫12日向该国人民宣誓并就任国家元首。托卡耶夫在12日举行的就职仪式上说：“我郑重宣誓：忠实地为哈萨克斯坦人民服务，严格遵守哈萨克斯坦宪法和法律，保障公民权利和自由，认真履行赋予我的哈萨克斯坦共和国总统的崇高职责。”哈萨克斯坦第六届总统选举于6月9日举行。据该国中央选举委员会资料显示，托卡耶夫以70.96%的得票率赢得选举，托卡耶夫由第一任总统纳扎尔巴耶夫领导的祖国之光党提名。今年3月19日晚，哈萨克斯坦前总统纳扎尔巴耶夫发表电视讲话，宣布从3月20日起停止履行总统职权，并将职权转移给时任议长托卡耶夫，直至选出新的国家元首。,0
